AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonIdentityID
2637,1454,Gaurav Sagar,34,M,A1,334
2638,1454,Rachit Ahuja,29,M,A2,2070
2639,1455,Quincy Agarwal,35,M,A1,2071
2640,1456,Nisha Grewal,17,F,A1,2072
2641,1457,Amol Shere,22,M,A1,2073
2642,1458,Caleb Thaman,29,M,A1,2074
2643,1459,Ekavir Vig,24,M,A1,2075
2644,1459,Samuel Kala,43,M,A2,2076
2645,1459,Orinder Deep,30,M,A3,2077
2646,1460,Warjas Jain,35,M,A1,2078
2647,1461,Andrew Kuruvilla,32,M,A1,2079
2648,1462,Saksham Kapadia,48,M,A1,2080
2649,1463,Om Doshi,42,M,A1,2081
2650,1464,Madhavi Saran,16,F,A1,2082
2651,1465,Geetika Majumdar,38,F,A1,295
2652,1466,Gaurang Nadkarni,16,M,A1,2083
2653,1466,Rayaan Misra,35,M,A2,2084
2654,1466,Ekantika Zachariah,28,F,A3,2085
2655,1467,Udant Sawhney,36,M,A1,2086
2656,1468,Balveer Patla,20,M,A1,2087
2657,1469,Aayush Bandi,21,M,A1,2088
2658,1469,Nicholas Chhabra,26,M,A2,2089
2659,1470,Benjamin Chaudhry,27,M,A1,2090
2660,1470,Zehaan Rama,28,M,A2,2091
2661,1471,Manbir Saxena,44,M,A1,2092
2662,1471,Avi Goel,41,M,A2,2093
2663,1472,Benjamin Goel,36,M,A1,2094
2664,1473,Ayushman Anne,40,M,A1,2095
2665,1473,Turvi Bedi,36,F,A2,2096
2666,1473,Nathaniel Choudhry,16,M,A3,2097
2667,1474,Anthony Tailor,31,M,A1,2098
2668,1475,Qadim Bala,26,M,A1,2099
2669,1476,Max Arora,34,M,A1,2100
2670,1477,Owen Date,31,M,A1,2101
2671,1477,Hredhaan Sangha,29,M,A2,2102
2672,1478,Bahadurjit Krishna,29,M,A1,77
2673,1478,Hardik Sur,27,M,A2,78
2674,1478,Dakshesh Golla,16,M,A3,75
2675,1479,Arin Pathak,19,M,A1,2103
2676,1480,Samar Sur,46,M,A1,2104
2677,1480,Aditya Rao,33,M,A2,2105
2678,1481,Theodore Sood,45,M,A1,2106
2679,1482,Ikbal Hari,32,M,A1,2107
2680,1482,Chanakya Virk,27,M,A2,319
2681,1483,Farhan Natt,33,M,A1,2108
2682,1484,Zaid Iyengar,36,M,A1,192
2683,1484,Jyoti Jain,28,F,A2,194
2684,1484,Jai Lanka,24,M,A3,193
2685,1484,Pranav Dugal,21,M,A4,195
2686,1485,Damyanti Sharaf,48,F,A1,2109
2687,1486,Bakhshi Aurora,49,M,A1,2110
2688,1487,Pranav Konda,19,M,A1,2111
2689,1488,Dalbir Chakrabarti,17,M,A1,2112
2690,1489,Ekansh Ahuja,16,M,A1,2113
2691,1489,Oliver Shan,43,M,A2,2114
2692,1490,Naksh Nadig,28,M,A1,235
2693,1491,Nachiket Ganesh,41,M,A1,2115
2694,1492,Parth Chaudhari,16,M,A1,142
2695,1492,Samarth Kurian,37,M,A2,145
2696,1492,Ishwar Subramaniam,21,M,A3,141
2697,1493,Peter Verma,24,M,A1,2116
2698,1494,Udant Sur,27,M,A1,47
2699,1494,Lohit Bakshi,44,M,A2,46
2700,1494,Benjamin Char,19,M,A3,49
2701,1495,Girindra Sankar,25,M,A1,2117
2702,1496,Patrick Vohra,29,M,A1,2118
2703,1496,Yash Agrawal,43,M,A2,2119
2704,1497,Balhaar Thakur,31,M,A1,178
2705,1497,Jeremiah Savant,42,M,A2,180
2706,1497,Wyatt Kohli,44,M,A3,181
2707,1497,Onkar Dada,16,M,A4,179
2708,1497,Wridesh Dada,38,M,A5,183
2709,1497,Veer Sharma,35,M,A6,182
2710,1497,Bahadurjit Raja,27,M,A7,184
2711,1498,Ojas Bumb,30,M,A1,2120
2712,1499,Aryan Nori,33,M,A1,2121
2713,1499,Wriddhish Warrior,23,M,A2,2122
2714,1499,Bahadurjit Prashad,31,M,A3,2123
2715,1500,Chanakya Varkey,46,M,A1,2124
2716,1501,Hredhaan Menon,36,M,A1,2125
2717,1501,Ishwar Deshmukh,20,M,A2,2126
2718,1502,Christopher Bhatti,37,M,A1,2127
2719,1502,Pranit Hayre,16,M,A2,2128
2720,1503,Harita Shankar,36,F,A1,204
2721,1503,Aarini Basak,16,F,A2,197
2722,1503,Laksh Swaminathan,36,M,A3,199
2723,1503,Logan Rao,34,M,A4,200
2724,1503,Zayan Palan,39,M,A5,203
2725,1503,Quincy Murty,40,M,A6,198
2726,1504,Charan Kohli,40,M,A1,2129
2727,1505,Udant Brar,44,M,A1,230
2728,1506,Jonathan Randhawa,16,M,A1,2130
2729,1507,Victor Parekh,18,M,A1,2131
2730,1507,Chanakya Yogi,16,M,A2,2132
2731,1508,Balhaar Singh,32,M,A1,2133
2732,1509,Akshay Lall,33,M,A1,2134
2733,1510,Rohan Gaba,20,M,A1,2135
2734,1510,Banjeet Jain,26,M,A2,2136
2735,1511,Ronith Sharma,23,M,A1,2137
2736,1512,Udant Brar,44,M,A1,230
2737,1512,Edhitha Sura,28,F,A2,302
2738,1513,Mason Bansal,16,M,A1,2138
2739,1514,Sathvik Padmanabhan,35,M,A1,2139
2740,1515,Frado Rajan,16,M,A1,2140
2741,1516,Manbir Din,27,M,A1,2141
2742,1516,Girish Hans,23,M,A2,333
2743,1517,Faqid Chaudhuri,38,M,A1,2142
2744,1517,Yatin Chaudhari,28,M,A2,2143
2745,1518,Brijesh Rai,29,M,A1,2144
2746,1518,Imaran Iyer,30,M,A2,2145
2747,1519,Veda Grover,23,F,A1,2146
2748,1519,Ayush Patla,33,M,A2,2147
2749,1520,Zaid Ravi,38,M,A1,2148
2750,1520,Rachit Loke,33,M,A2,2149
2751,1521,Sai Loyal,32,M,A1,2150
2752,1522,Tejas Prabhakar,20,M,A1,2151
2753,1522,Krishna Ramaswamy,20,M,A2,2152
2754,1523,Onveer Mangal,36,M,A1,2153
2755,1523,Advay Wason,30,M,A2,2154
2756,1523,Osha Mohan,29,T,A3,2155
2757,1524,Eshana Naidu,21,F,A1,2156
2758,1524,Rayaan Ranganathan,35,M,A2,2157
2759,1525,Jagdish Arya,36,M,A1,2158
2760,1526,Qarin Dani,34,M,A1,2159
2761,1527,Guneet Kota,23,M,A1,2160
2762,1528,Nathan More,32,M,A1,2161
2763,1528,Baghyawati Sethi,30,F,A2,2162
2764,1529,Charles Badami,25,M,A1,2163
2765,1529,Darsh Tandon,28,M,A2,2164
2766,1530,Chakradhar Mand,42,M,A1,2165
2767,1530,Farhan Kadakia,47,M,A2,2166
2768,1531,Lila Tara,45,F,A1,2167
2769,1532,Finn Bakshi,17,M,A1,2168
2770,1533,Tristan Shere,21,M,A1,2169
2771,1533,Dominic Sani,35,M,A2,2170
2772,1533,Aayush Swamy,42,M,A3,259
2773,1534,Gunbir Sidhu,29,M,A1,2171
2774,1535,Samuel Vala,42,M,A1,7
2775,1535,Rushil Oza,36,M,A2,5
2776,1535,Naksh Kalla,35,M,A3,8
2777,1535,Shaurya Kothari,38,M,A4,4
2778,1535,Tarak Subramanian,23,M,A5,1
2779,1535,Upkaar Deol,45,M,A6,6
2780,1536,Arin Bansal,44,M,A1,2172
2781,1536,Faqid Sule,29,M,A2,2173
2782,1537,Girik Nagarajan,38,M,A1,2174
2783,1538,Amara Mitra,31,F,A1,2175
2784,1538,David Kalla,42,M,A2,2176
2785,1539,Hardik Radhakrishnan,28,M,A1,2177
2786,1539,Parth Dube,18,M,A2,2178
2787,1539,Gaurang Bala,20,M,A3,2179
2788,1540,Devansh Prakash,34,M,A1,2180
2789,1541,Frado Dora,40,M,A1,2181
2790,1542,Aadi Mani,36,M,A1,2182
2791,1543,Isaiah Dayal,40,M,A1,2183
2792,1543,Siddharth Sane,18,M,A2,2184
2793,1543,Zehaan Palla,19,M,A3,2185
2794,1544,Yuvraj Dara,25,M,A1,2186
2795,1545,Daksha Pandya,38,F,A1,2187
2796,1546,Teerth Lala,36,M,A1,2188
2797,1546,Saksham Sridhar,34,M,A2,2189
2798,1547,Hritik Dua,24,M,A1,2190
2799,1547,Faris Trivedi,21,M,A2,2191
2800,1548,Ganga Pal,27,F,A1,2192
2801,1548,George Gokhale,23,M,A2,2193
2802,1548,Samaksh Bhandari,40,M,A3,2194
2803,1549,Naveen Bahl,17,M,A1,272
2804,1550,Bahadurjit Contractor,22,M,A1,2195
2805,1550,Laban Ranganathan,48,M,A2,2196
2806,1551,Ishwar Mody,23,M,A1,2197
2807,1552,Gagan Rattan,26,M,A1,2198
2808,1552,Luke Rastogi,20,M,A2,2199
2809,1553,Wazir Bath,31,M,A1,2200
2810,1554,Balendra Brahmbhatt,44,M,A1,2201
2811,1555,Jagvi Nagi,31,F,A1,2202
2812,1556,Ekapad Badami,35,M,A1,2203
2813,1556,Frado Saran,25,M,A2,2204
2814,1556,Abhimanyu Bobal,29,M,A3,2205
2815,1557,Isha Kohli,19,T,A1,2206
2816,1557,Saksham Shere,32,M,A2,2207
2817,1558,Tanay Swaminathan,32,M,A1,2208
2818,1559,Dominic Sarma,23,M,A1,2209
2819,1560,Jagat Johal,35,M,A1,2210
2820,1560,Isha D’Alia,34,F,A2,2211
2821,1561,Rachit Gulati,34,M,A1,262
2822,1562,Eta Bath,49,F,A1,2212
2823,1562,Darpan Biswas,25,M,A2,2213
2824,1562,Advik Palla,27,M,A3,2214
2825,1563,Elijah Doctor,36,M,A1,217
2826,1563,Aarna Goda,36,T,A2,218
2827,1563,Gautam Deep,21,M,A3,214
2828,1563,Shaurya Pradhan,31,M,A4,212
2829,1563,Zaid Samra,31,M,A5,211
2830,1563,Tarak Raj,36,M,A6,216
2831,1564,Zaid Desai,23,M,A1,219
2832,1564,Arjun Rao,20,M,A2,221
2833,1564,Yagnesh Mital,39,M,A3,220
2834,1565,Manthan Sem,27,M,A1,2215
2835,1566,Avi Bal,16,M,A1,243
2836,1567,Noah Bali,33,M,A1,2216
2837,1568,Ira Barad,37,F,A1,2217
2838,1568,Laban Sandhu,24,M,A2,2218
2839,1568,Vincent Sastry,27,M,A3,2219
2840,1569,Ranveer Kapoor,23,M,A1,2220
2841,1570,Viraj Anand,29,M,A1,2221
2842,1570,Raksha Palla,23,F,A2,2222
2843,1570,Faris Wadhwa,25,M,A3,2223
2844,1571,Unni Mistry,29,F,A1,2224
2845,1572,Owen Manda,29,M,A1,2225
2846,1573,Noah Lala,32,M,A1,2226
2847,1573,Indrajit Mohanty,27,M,A2,2227
2848,1574,Kai Majumdar,40,M,A1,2228
2849,1575,Frederick Dhingra,55,M,A1,2229
2850,1576,Robert Dani,38,M,A1,60
2851,1576,Rishi Seshadri,31,M,A2,58
2852,1576,Tarak Mutti,32,M,A3,59
2853,1577,Anirudh Rajagopalan,27,M,A1,163
2854,1577,Indrajit Prabhakar,35,M,A2,162
2855,1577,Yoshita Mangat,16,F,A3,164
2856,1577,Gagan Talwar,16,M,A4,165
2857,1578,Anthony Srinivas,34,M,A1,2230
2858,1579,Gopal Mangat,45,M,A1,2231
2859,1580,Hemang Swamy,19,M,A1,326
2860,1581,Aditya Mander,39,M,A1,127
2861,1581,Samesh Dhar,41,M,A2,130
2862,1581,Utkarsh Biswas,44,M,A3,132
2863,1581,Hritik Sen,34,M,A4,128
2864,1582,Caleb Majumdar,31,M,A1,170
2865,1582,Isaiah Hayer,27,M,A2,175
2866,1582,Patrick Rana,25,M,A3,171
2867,1582,Bhavya Chana,31,F,A4,173
2868,1582,Gagan Ray,28,M,A5,177
2869,1582,Owen Palan,16,M,A6,174
2870,1582,Saksham Agrawal,16,M,A7,176
2871,1582,Irya Vasa,24,F,A8,172
2872,1583,Girish Narayanan,39,M,A1,2232
2873,1584,Kalpit Patel,41,M,A1,2233
2874,1584,Girindra Lad,36,M,A2,2234
2875,1585,Brijesh Bora,42,M,A1,2235
2876,1586,Samar Dugar,31,M,A1,2236
2877,1586,Anay Kothari,17,M,A2,2237
2878,1587,Hemang Chokshi,46,M,A1,2238
2879,1588,Sarthak Thaman,40,M,A1,2239
2880,1589,Ekavir Mand,53,M,A1,2240
2881,1590,Yagnesh Sarma,43,M,A1,2241
2882,1591,Hemang Nagar,17,M,A1,2242
2883,1591,Faras Kari,27,M,A2,2243
2884,1592,Omkaar Golla,30,M,A1,2244
2885,1593,Jackson Andra,28,M,A1,2245
2886,1594,Harsh Anne,35,M,A1,2246
2887,1595,Jonathan Rege,34,M,A1,2247
2888,1596,Samarth Kurian,37,M,A1,145
2889,1596,Ishwar Subramaniam,21,M,A2,141
2890,1596,Jackson Chacko,28,M,A3,144
2891,1596,Ekalinga Kumar,30,M,A4,143
2892,1597,Ekavir Sridhar,17,M,A1,2248
2893,1598,Henry Bhalla,40,M,A1,2249
2894,1599,Akshay Kalita,36,M,A1,2250
2895,1599,Dominic Batra,47,M,A2,2251
2896,1600,Finn Gade,27,M,A1,2252
2897,1601,Kai Shere,42,M,A1,2253
2898,1602,Gavin Lalla,23,M,A1,2254
2899,1602,Anmol Sundaram,35,M,A2,306
2900,1603,Ethan Nori,34,M,A1,2255
2901,1603,Gautam Dugal,16,M,A2,2256
2902,1604,Jatin Sunder,16,M,A1,2257
2903,1604,Darsh Panchal,21,M,A2,227
2904,1604,Girindra Seth,30,M,A3,2258
2905,1605,Brijesh Chadha,47,M,A1,2259
2906,1606,Ansh Keer,35,M,A1,2260
2907,1607,Madhav Banik,27,M,A1,2261
2908,1608,Jeremiah Pant,17,M,A1,2262
2909,1608,Nitara Choudhary,27,F,A2,2263
2910,1608,Charan Gera,33,M,A3,2264
2911,1609,Joshua Krish,39,M,A1,2265
2912,1610,Aishani Patel,45,F,A1,2266
2913,1610,Falan Dhawan,44,M,A2,2267
2914,1611,Naveen Lad,17,M,A1,2268
2915,1611,Gopal Hayer,31,M,A2,2269
2916,1612,Manan Mittal,39,M,A1,2270
2917,1613,Praneel Desai,24,M,A1,305
2918,1614,Nathan Vora,31,M,A1,35
2919,1614,Yatan Parmar,24,M,A2,34
2920,1614,Faras Baral,17,M,A3,32
2921,1615,Udarsh Taneja,38,M,A1,2271
2922,1615,Gavin Ranganathan,44,M,A2,2272
2923,1616,Warjas Nagar,32,M,A1,2273
2924,1617,Ryan Palla,26,M,A1,2274
2925,1617,Ekavir Desai,20,M,A2,2275
2926,1618,Neel Roy,16,M,A1,2276
2927,1619,Gunbir Nadkarni,34,M,A1,81
2928,1619,Tanish Ganguly,27,M,A2,84
2929,1620,Manbir Gole,29,M,A1,2277
2930,1621,Omkaar Chatterjee,37,M,A1,2278
2931,1622,Anmol Bassi,26,M,A1,2279
2932,1622,Isaac Dugar,18,M,A2,2280
2933,1623,Quincy Minhas,18,M,A1,2281
2934,1624,Suhani Misra,30,F,A1,2282
2935,1624,Charles Choudhary,45,M,A2,2283
2936,1624,Karan Yogi,30,M,A3,2284
2937,1625,Ekalinga Acharya,36,M,A1,2285
2938,1625,Rishi Goel,35,M,A2,2286
2939,1626,Jason Murthy,27,M,A1,2287
2940,1626,Rishi Ratti,41,M,A2,2288
2941,1627,Manbir Gole,34,M,A1,2289
2942,1628,Anmol Sundaram,35,M,A1,306
2943,1628,Azad Bath,32,M,A2,2290
2944,1629,Daksh Manda,17,M,A1,2291
2945,1630,Warinder Sekhon,25,M,A1,2292
2946,1631,Gaurika Varkey,22,F,A1,2293
2947,1631,Christopher Bahri,46,M,A2,2294
2948,1631,Imaran Sankaran,21,M,A3,2295
2949,1632,Gaurav Prabhakar,25,M,A1,153
2950,1632,Chandresh Kala,24,M,A2,157
2951,1633,Naveen Batra,16,M,A1,2296
2952,1633,Gaurav Madan,25,M,A2,2297
2953,1634,Hema Shan,30,F,A1,252
2954,1634,Azaan Bhasin,50,M,A2,2298
2955,1635,Finn Shankar,35,M,A1,2299
2956,1636,Harshil Thaker,29,M,A1,2300
2957,1636,Harsh Kala,18,M,A2,2301
2958,1636,Samar Chacko,37,M,A3,2302
2959,1637,Rushil Sha,35,M,A1,2303
2960,1638,Harish Kara,44,M,A1,2304
2961,1639,Owen Grover,38,M,A1,2305
2962,1640,Wridesh Tailor,31,M,A1,2306
2963,1641,Qasim Ganesh,29,M,A1,2307
2964,1642,Tristan Rout,32,M,A1,2308
2965,1643,Bakhshi Wali,16,M,A1,310
2966,1644,Gaurav Badal,23,M,A1,2309
2967,1644,Rohan Puri,28,M,A2,2310
2968,1645,Frederick Pandya,26,M,A1,2311
2969,1645,Ekantika Naik,36,F,A2,2312
2970,1646,Onveer Nanda,33,M,A1,2313
2971,1647,Advay Saxena,25,M,A1,2314
2972,1647,Vyanjana Dhar,18,F,A2,2315
2973,1647,Siddharth Modi,37,M,A3,2316
2974,1648,Mitesh Tank,16,M,A1,2317
2975,1649,Jalsa Samra,16,F,A1,51
2976,1649,Victor Narula,34,M,A2,54
2977,1649,Balendra Dube,17,M,A3,53
2978,1649,Caleb Borah,35,M,A4,55
2979,1649,Gaurav Krishnamurthy,34,M,A5,56
2980,1649,Ishanvi Yogi,17,T,A6,52
2981,1649,Jhalak Kuruvilla,25,F,A7,57
2982,1650,Maanas Shanker,29,M,A1,2318
2983,1650,Orinder Bahri,34,M,A2,226
2984,1651,Abdul Ganesan,33,M,A1,2319
2985,1651,Abdul Narain,37,M,A2,2320
2986,1652,Anmol Ranganathan,24,M,A1,2321
2987,1653,Girik Dugar,24,M,A1,118
2988,1653,Yamini Dewan,21,F,A2,115
2989,1653,Jeremiah Puri,26,M,A3,112
2990,1653,Logan Kakar,24,M,A4,117
2991,1654,Indrajit Acharya,31,M,A1,2322
2992,1655,Michael Zachariah,44,M,A1,2323
2993,1656,Indali Bandi,21,F,A1,167
2994,1656,Frado Banik,37,M,A2,168
2995,1656,Jagdish Acharya,30,M,A3,169
2996,1657,Reva Arya,37,F,A1,2324
2997,1658,Orinder Ramakrishnan,24,M,A1,2325
2998,1658,Charan Parekh,18,M,A2,2326
2999,1659,Madhav Chatterjee,17,M,A1,2327
3000,1660,Zayan Srinivasan,41,M,A1,2328
3001,1661,Elijah Doctor,36,M,A1,217
3002,1661,Zaid Samra,31,M,A2,211
3003,1661,Suhani Mammen,36,F,A3,213
3004,1662,Arjun Kashyap,20,M,A1,2329
3005,1662,Manbir Mitter,38,M,A2,2330
3006,1663,Vihaan Bora,16,M,A1,76
3007,1663,Bahadurjit Krishna,29,M,A2,77
3008,1664,Gayathri Mitra,23,F,A1,2331
3009,1664,Ranbir Dhar,37,M,A2,2332
3010,1665,Nakul Sandal,23,M,A1,2333
3011,1666,Aayush Narula,29,M,A1,2334
3012,1666,Hritik Menon,45,M,A2,2335
3013,1666,Alexander Kuruvilla,36,M,A3,2336
3014,1667,Quincy Kapoor,27,M,A1,2337
3015,1668,Naksh Ahuja,32,M,A1,2338
3016,1669,Ojas Pall,40,M,A1,2339
3017,1670,Aarav Krish,18,M,A1,2340
3018,1671,Bhavna Sodhi,42,F,A1,2341
3019,1672,Farhan Sandal,30,M,A1,2342
3020,1672,Tejas Rana,33,M,A2,263
3021,1673,Oscar Dey,21,M,A1,2343
3022,1674,Qarin Chad,35,M,A1,2344
3023,1674,Banjeet Dhingra,28,M,A2,281
3024,1675,Pratyush Morar,36,M,A1,2345
3025,1675,Kai Sem,45,M,A2,2346
3026,1675,Mitesh Luthra,47,M,A3,2347
3027,1676,Caleb Majumdar,31,M,A1,170
3028,1676,Isaiah Hayer,27,M,A2,175
3029,1676,Bhavya Chana,31,F,A3,173
3030,1677,Laban Swamy,41,M,A1,271
3031,1677,Pranav Mital,24,M,A2,2348
3032,1677,Harish Lad,37,M,A3,2349
3033,1678,Indrajit Hayer,16,M,A1,2350
3034,1679,Bakhshi Iyer,32,M,A1,2351
3035,1680,Aarush Prashad,23,M,A1,147
3036,1680,Chatresh Dubey,24,M,A2,149
3037,1680,Aarnav Amble,16,M,A3,146
3038,1681,Aayush Mangal,36,M,A1,2352
3039,1682,Tristan Mohan,35,M,A1,2353
3040,1683,Chandresh Vala,34,M,A1,2354
3041,1684,Rayaan Taneja,16,M,A1,2355
3042,1685,Rudra Deshpande,55,M,A1,2356
3043,1686,Onkar Srinivasan,54,M,A1,2357
3044,1687,Brijesh Zachariah,21,M,A1,2358
3045,1687,Maanav Mani,29,M,A2,2359
3046,1688,Isaac Mannan,29,M,A1,97
3047,1688,Falan Pau,33,M,A2,96
3048,1688,Vincent Thaker,30,M,A3,98
3049,1689,Christopher Behl,36,M,A1,2360
3050,1690,Ekalinga Kumar,30,M,A1,143
3051,1690,Parth Chaudhari,16,M,A2,142
3052,1691,Abdul Acharya,41,M,A1,257
3053,1691,Abhimanyu Narasimhan,46,M,A2,2361
3054,1692,Yuvraj Dutta,35,M,A1,2362
3055,1692,Charles Butala,26,M,A2,2363
3056,1693,Zayan Om,25,M,A1,2364
3057,1694,Jonathan Lal,16,M,A1,150
3058,1694,Qadim Majumdar,42,M,A2,151
3059,1695,Advay Ganesan,30,M,A1,2365
3060,1696,Reva Mutti,30,T,A1,2366
3061,1697,Naksh Thaman,29,M,A1,2367
3062,1697,Vedika Arora,33,F,A2,2368
3063,1698,Kritika Walia,41,T,A1,2369
3064,1699,Keya Sandhu,16,F,A1,2370
3065,1700,Ansh Mander,31,M,A1,2371
3066,1700,Azaan Deshmukh,32,M,A2,2372
3067,1701,Sai Boase,34,M,A1,2373
3068,1702,Balveer Kalla,24,M,A1,2374
3069,1703,Henry Pandit,35,M,A1,2375
3070,1704,Ansh Soman,24,M,A1,297
3071,1705,Jatin Chadha,17,M,A1,2376
3072,1706,Prisha D’Alia,39,F,A1,2377
3073,1707,Jagdish Sinha,16,M,A1,2378
3074,1708,Fariq Sama,42,M,A1,2379
3075,1709,Benjamin Purohit,26,M,A1,2380
3076,1710,Vihaan Naik,29,M,A1,2381
3077,1711,Rachit Dash,16,M,A1,2382
3078,1711,Girindra Agarwal,16,M,A2,2383
3079,1711,Yatan Kala,29,M,A3,2384
3080,1712,Ekalinga Upadhyay,48,M,A1,2385
3081,1713,Vasana D’Alia,35,F,A1,2386
3082,1714,Yug Ratti,26,M,A1,2387
3083,1715,Zayyan Yadav,18,M,A1,2388
3084,1716,Jagat Narasimhan,26,M,A1,2389
3085,1717,Maanas Batta,46,M,A1,21
3086,1717,Avi Arya,32,M,A2,23
3087,1718,Anay Jain,16,M,A1,2390
3088,1719,Vrinda Savant,34,F,A1,2391
3089,1719,Indrajit Kaur,26,M,A2,2392
3090,1720,Charvi Kaul,33,F,A1,2393
3091,1721,Advay Grewal,38,M,A1,2394
3092,1721,Rudra Deol,33,M,A2,2395
3093,1722,Jackson Chada,32,M,A1,2396
3094,1722,Pranav Seshadri,23,M,A2,2397
3095,1722,Ekalinga Amble,43,M,A3,2398
3096,1723,Chandresh Kale,23,M,A1,2399
3097,1724,Yoshita Mangat,16,F,A1,164
3098,1724,Abdul Jaggi,39,M,A2,166
3099,1724,Anirudh Rajagopalan,27,M,A3,163
3100,1724,Gagan Talwar,16,M,A4,165
3101,1724,Indrajit Prabhakar,35,M,A5,162
3102,1725,Nilima Chaudhary,16,T,A1,2400
3103,1726,Bahadurjit Krishna,29,M,A1,77
3104,1726,Hardik Sur,27,M,A2,78
3105,1726,Vihaan Bora,16,M,A3,76
3106,1726,Chandresh Mane,32,M,A4,80
3107,1726,Pranav Dave,25,M,A5,79
3108,1727,Harsh Goswami,28,M,A1,2401
3109,1728,Orinder Bahri,34,M,A1,226
3110,1729,Chandresh Chokshi,44,M,A1,2402
3111,1729,Andrew Hans,27,M,A2,2403
3112,1730,Aryan Soman,36,M,A1,2404
3113,1731,Frado Bhalla,34,M,A1,2405
3114,1732,Jagat Raman,32,M,A1,2406
3115,1733,Abdul Nori,33,M,A1,2407
3116,1733,Wazir Munshi,28,M,A2,2408
3117,1734,Jairaj Deshpande,43,M,A1,2409
3118,1735,Hritik Shenoy,32,M,A1,2410
3119,1736,Anirudh Rajagopalan,27,M,A1,163
3120,1736,Yoshita Mangat,16,F,A2,164
3121,1736,Abdul Jaggi,39,M,A3,166
3122,1737,Darpan Brar,36,M,A1,196
3123,1737,Pranav Dugal,21,M,A2,195
3124,1737,Jai Lanka,24,M,A3,193
3125,1737,Jyoti Jain,28,F,A4,194
3126,1737,Zaid Iyengar,36,M,A5,192
3127,1738,Arjun Rao,20,M,A1,221
3128,1738,Zaid Desai,23,M,A2,219
3129,1739,Siddharth Arya,24,M,A1,13
3130,1739,Dominic Gokhale,16,M,A2,10
3131,1740,Victor Mutti,18,M,A1,205
3132,1740,Kai Grover,23,M,A2,208
3133,1740,Onveer Pau,43,M,A3,210
3134,1740,Chandresh Nanda,35,M,A4,207
3135,1740,Jagat Luthra,26,M,A5,209
3136,1741,Bakhshi Som,45,M,A1,2411
3137,1742,Saksham Chanda,29,M,A1,38
3138,1742,Aayush Contractor,40,M,A2,42
3139,1742,Janani Wali,16,F,A3,41
3140,1743,Manan Deep,42,M,A1,2412
3141,1744,Onveer Golla,37,M,A1,2413
3142,1744,Lopa Butala,27,F,A2,2414
3143,1744,Abhiram Magar,28,M,A3,2415
3144,1745,Raghav Bajaj,34,M,A1,2416
3145,1746,Dhruv Singhal,41,M,A1,2417
3146,1746,Balveer Shroff,38,M,A2,2418
3147,1747,Daksh Raja,16,M,A1,2419
3148,1748,Frederick Sani,39,M,A1,2420
3149,1749,Shivansh Date,38,M,A1,2421
3150,1749,Vincent Raghavan,50,M,A2,2422
3151,1750,Gaurav Prabhakar,25,M,A1,153
3152,1750,Chandresh Kala,24,M,A2,157
3153,1750,Rushil Devi,25,M,A3,155
3154,1750,Ishwar Sekhon,55,M,A4,156
3155,1751,Megha Sarma,31,F,A1,64
3156,1751,Azad Bath,29,M,A2,61
3157,1751,Praneel Thakkar,16,M,A3,62
3158,1751,Farhan Walla,26,M,A4,66
3159,1751,Rudra Balasubramanian,23,M,A5,65
3160,1751,Maanav Mitra,26,M,A6,63
3161,1752,Dhruv Chada,16,M,A1,2423
3162,1753,Nicholas Karpe,51,M,A1,2424
3163,1753,Krish Uppal,46,M,A2,2425
3164,1753,Krishna Sen,23,M,A3,2426
3165,1754,Isaiah Hayer,27,M,A1,175
3166,1754,Saksham Agrawal,16,M,A2,176
3167,1754,Caleb Majumdar,31,M,A3,170
3168,1754,Gagan Ray,28,M,A4,177
3169,1755,Harish Swamy,36,M,A1,2427
3170,1756,Aarav Bhat,40,M,A1,2428
3171,1757,Utkarsh Khatri,38,M,A1,2429
3172,1758,Samaksh Agate,20,M,A1,2430
3173,1759,Harrison Shan,46,M,A1,2431
3174,1759,Anthony Rama,20,M,A2,2432
3175,1760,Sara Konda,22,F,A1,2433
3176,1760,Aryan Bajaj,29,M,A2,2434
3177,1761,Daniel Chatterjee,27,M,A1,2435
3178,1761,Sarthak Pillay,29,M,A2,328
3179,1762,Chakradhar Pingle,26,M,A1,2436
3180,1762,Girish Hans,23,M,A2,333
3181,1763,Bakhshi Patil,33,M,A1,2437
3182,1764,Samuel Roy,18,M,A1,2438
3183,1765,Jeremiah Mander,38,M,A1,2439
3184,1766,Ayush Devi,31,M,A1,2440
3185,1767,Indrajit Varghese,36,M,A1,2441
3186,1767,Mitali Agarwal,25,F,A2,2442
3187,1768,Yuvraj Lala,20,M,A1,2443
3188,1768,Ekansh Sibal,44,M,A2,2444
3189,1768,Rachita Hans,39,F,A3,2445
3190,1769,Aayush Menon,39,M,A1,2446
3191,1769,Gauri Chandra,34,F,A2,2447
3192,1770,Omisha Pal,31,F,A1,2448
3193,1771,Gabriel Kanda,41,M,A1,2449
3194,1772,Devansh Kibe,40,M,A1,2450
3195,1772,Veer Chadha,24,M,A2,2451
3196,1772,Chaitanya Gill,35,M,A3,2452
3197,1773,Parth Chakraborty,55,M,A1,2453
3198,1773,Alexander Lalla,16,M,A2,2454
3199,1774,Teerth Nair,34,M,A1,2455
